Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.644,28.269,28.903,29.545,30.197,30.855,31.521,32.196,32.878,33.567,34.141,34.317,34.495,34.672,34.849,35.027,35.206,35.385,35.564,35.744,35.882,35.754,35.626,35.498,35.37,35.243,35.116,34.989,34.862,34.735,34.609,34.474,34.283,34.093,33.904,33.715,33.526,33.339,33.151,32.965,32.778,32.598,32.455,32.312,32.17,32.028,31.886,31.744,31.603,31.463,31.322,31.182,31.062,30.964,30.885,30.827,30.79,30.773,30.776,30.799,30.843,30.906,30.991,31.096
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,72.356,71.731,71.097,70.455,69.803,69.145,68.479,67.804,67.122,66.433,65.859,65.683,65.505,65.328,65.151,64.973,64.794,64.615,64.436,64.256,64.118,64.246,64.374,64.502,64.63,64.757,64.884,65.011,65.138,65.265,65.391,65.526,65.717,65.907,66.096,66.285,66.474,66.661,66.849,67.035,67.222,67.402,67.545,67.688,67.83,67.972,68.114,68.256,68.397,68.537,68.678,68.818,68.938,69.036,69.115,69.173,69.21,69.227,69.224,69.201,69.157,69.094,69.009,68.904
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.909,55.818,57.183,58.608,59.037,59.593,60.022,60.504,60.795,60.824,61.291,60.747,60.187,60.275,61.722,63.098,63.682,63.781,63.352,63.233,63.358,63.879,64.279,64.634,65.278,65.795,65.511,65.476,65.45,64.992,65.188,66.15,66.972,67.58,67.294,67.152,67.313,67.853,67.69,68.709,69.781,70.2,70.452,70.768,71.303,71.362,71.288,71.367,71.374,71.393,71.27,71.538,71.669,71.457,70.966,70.763,71.74,71.84,71.467,71.572,71.627,71.682,72.027,..
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.169,6.924,6.687,6.735,6.661,6.535,6.273,5.865,5.498,5.263,5.007,4.775,4.355,4.14,3.98,3.851,3.773,3.646,3.419,3.331,3.345,3.392,3.451,3.248,3.055,3.004,2.862,2.769,2.744,2.78,2.793,2.622,2.448,2.402,2.35,2.36,2.325,2.393,2.376,2.327,2.196,2.086,2.038,2.004,1.964,1.931,1.902,1.871,1.833,1.8,1.762,1.74,1.713,1.682,1.665,1.643,1.633,1.61,1.587,1.568,1.55,1.531,1.512,..
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,..,1.2442194408632,1.13837356755187,1.12766814174517,1.11196681157517,1.11519925330682,1.12939965535947,1.14600789140573,1.14497612101254,1.19305392742778,1.45096465763868,1.62700646323083,1.58686900089863,1.54450782231442,1.49277056580971,1.58837530777793,1.71088746255683,1.71678036223655,1.72869904482615,1.74453465925679,1.80016142963221,1.85391109284834,1.82729801730868,1.76414638260487,1.68687534977623,1.61445703312857,1.53911866526115,1.45074159669773,1.36510978443943,1.28764985945875,1.30431403690695,1.37281484876296,1.48065232528655,1.47452801235717,1.31438333432947,1.17990599936292,1.05839057700352,0.959858447122183,0.897194379841246,0.889216327882305,0.782994722741428,0.683551868949005,0.747538322118724,0.768367866645381,0.728418123935715,0.695945167676197,0.653297728777027,0.627569517206789,0.629587850277381,0.657477003615403,0.732191056391629,0.705377764391326,0.567095582689076,0.492075368748063,0.473649181569482,0.467430586800065,0.448818487957651,0.424237575434501,0.40839260143256,0.389934037054534,0.365547330085114,0.230712748065059,0.114601078443679,0.218823329233446
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.46,21.696,21.934,22.174,22.416,22.66,22.905,23.153,23.403,23.654,23.907,24.162,24.419,24.677,24.938,25.2,25.465,25.73,25.998,26.268,26.54,26.812,27.087,27.364,27.643,27.923,28.205,28.488,28.774,29.061,29.349,29.572,29.369,29.167,28.965,28.765,28.565,28.366,28.168,27.971,27.774,27.473,26.329,25.216,24.133,23.085,22.068,21.084,20.131,19.213,18.45,18.45,18.45,18.461,18.482,18.515,18.558,18.612,18.678,18.754,18.841,18.94,19.05,19.172
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,78.54,78.304,78.066,77.826,77.584,77.34,77.095,76.847,76.597,76.346,76.093,75.838,75.581,75.323,75.062,74.8,74.535,74.27,74.002,73.732,73.46,73.188,72.913,72.636,72.357,72.077,71.795,71.512,71.226,70.939,70.651,70.428,70.631,70.833,71.035,71.235,71.435,71.634,71.832,72.029,72.226,72.527,73.671,74.784,75.867,76.915,77.932,78.916,79.869,80.787,81.55,81.55,81.55,81.539,81.518,81.485,81.442,81.388,81.322,81.246,81.159,81.06,80.95,80.828
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.724,56.993,58.041,58.889,59.966,60.883,61.796,62.687,63.512,63.85,64.267,64.548,64.648,64.831,65.564,65.921,66.256,66.887,67.332,67.359,67.7,68.467,69.052,69.91,70.376,70.117,70.281,70.005,70.053,70.215,70.326,70.602,70.799,71.114,70.992,71.002,70.904,70.775,70.69,70.709,70.768,71.135,71.472,71.771,72.028,72.245,72.465,72.599,72.698,72.722,72.72,72.944,72.882,72.735,72.864,73.138,73.112,73.127,73.357,73.445,73.416,71.111,71.294,..
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.967,6.931,6.88,6.821,6.758,6.688,6.607,6.508,6.387,6.249,6.101,5.953,5.813,5.686,5.571,5.462,5.347,5.216,5.064,4.891,4.703,4.512,4.328,4.161,4.014,3.888,3.781,3.683,3.589,3.495,3.399,3.302,3.203,3.104,3.001,2.892,2.772,2.641,2.499,2.35,2.202,2.06,1.933,1.826,1.74,1.675,1.63,1.598,1.574,1.555,1.538,1.522,1.508,1.496,1.485,1.473,1.461,1.448,1.436,1.424,1.411,1.399,1.387,..
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,..,2.93122379956332,3.0073975941696,3.05230158408902,3.09056153453644,3.49582870332754,4.29389574701592,4.83746857022364,3.76283850736138,2.67448409527743,2.72553558679146,2.63643129473381,2.60142248220923,2.64702349511189,2.65634479087213,3.19037971904244,3.54228298424845,3.35099436847747,3.12007639039607,2.8804992396949,2.65848338110614,2.376374611717,11.7629536217751,20.4732385986935,19.0521108951033,16.6863190322604,14.8735948409081,13.4209839623748,12.1712919760007,11.0472258573008,6.70469679879465,2.14207230123691,1.03513067042241,0.727500549123089,0.453716643048697,0.187027173449342,-0.0951701237666289,-0.367935549480073,-0.674648540967071,-0.0103091012273227,1.74083327876863,2.59027432592699,2.51203356297776,2.43794667244693,2.37686428482674,2.28282449439949,2.16168689426467,2.03858225170899,1.85726926617157,1.64919396468654,0.898201382313273,-0.296670913120137,-0.89533039781617,-1.0800356153793,-1.06630065312841,-0.685821045858366,-0.59858980697911,-0.909005350138279,-1.88452934786726,-2.18305595098921,-1.72979919917872,-1.87599492510377,-0.49263501943339,0.89560315551153
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.865,67.704,68.387,69.384,69.495,68.489,69.541,70.031,70.002,70.733,71.569,71.453,71.631,71.82,71.961,72.118,72.226,72.235,72.302,72.387,72.487,72.665,73.018,72.624,72.795,72.617,73.449,73.581,74.226,74.233,74.463,75.917,75.327,75.483,75.654,75.821,75.98,76.154,76.326,76.502,76.663,76.847,77.031,77.206,77.384,77.555,77.726,77.892,78.068,78.236,78.406,78.827,79.022,78.908,79.966,79.309,79.475,78.59,80.614,79.983,80.149,80.379,80.55,..
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.948,5.957,5.947,5.94,5.933,5.916,5.892,5.864,5.842,5.795,5.734,5.654,5.559,5.431,5.276,5.094,4.905,4.706,4.497,4.307,4.12,3.918,3.7,3.522,3.381,3.266,3.169,3.084,3.018,2.952,2.894,2.845,2.81,2.778,2.763,2.742,2.736,2.734,2.727,2.722,2.714,2.705,2.687,2.666,2.631,2.592,2.554,2.514,2.481,2.434,2.397,2.41,2.748,2.668,2.595,2.558,2.534,2.518,2.517,2.485,2.448,2.415,2.385,..
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,..,1.7962051050264,1.75533436848052,1.65513017870588,1.58377263246098,1.58859400875146,1.58526946582776,1.52133563660705,1.44737984804115,1.41849291606937,1.36311132246799,1.25154289574361,1.14092051491406,1.0662585545188,1.00257093582071,0.897361337635072,0.795831381143231,0.751640013067379,0.696156021869977,0.606238777119545,0.557936155918259,0.65933999079041,0.721113801054903,0.649418265343519,0.586330669402336,0.521618467492718,0.433660607465972,0.342358663473146,0.273402420065248,0.217472767932837,0.148571913436058,0.260135896717429,0.391147479700536,0.351785518159082,0.283875127465269,0.201650091563977,0.101547736158182,-0.0122502909597325,-0.0971804612444681,-0.149018260395442,-0.159783711477875,-0.151239400305238,-0.168214543982812,-0.301909674146042,-0.443035334521563,-0.503003495436714,-0.55130582200281,-0.542631060920161,-0.459438268596005,-0.432421320990234,-0.485517590904248,-0.55501929083077,-0.571994215876999,-0.587382739507594,-0.501955691417342,-0.403010939386318,-0.488598020662577,-0.391467650725961,-0.254233405445762,-0.339668745500942,-0.278684637027924,-0.287130994918257,-0.368734813797833,-0.240794545327961
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.943,26.394,26.851,27.314,27.781,28.252,28.729,29.21,29.697,30.187,30.683,31.182,31.687,32.195,32.708,33.225,33.747,34.271,34.8,35.333,35.87,36.409,36.953,37.5,38.05,38.602,39.158,39.717,40.28,40.843,41.409,41.949,42.306,42.663,43.021,43.38,43.741,44.1,44.461,44.823,45.186,45.548,45.914,46.283,46.656,47.032,47.412,47.794,48.18,48.569,48.961,49.356,49.754,50.154,50.558,50.964,51.373,51.784,52.198,52.614,53.032,53.452,53.875,54.299
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,74.057,73.606,73.149,72.686,72.219,71.748,71.271,70.79,70.303,69.813,69.317,68.818,68.313,67.805,67.292,66.775,66.253,65.729,65.2,64.667,64.13,63.591,63.047,62.5,61.95,61.398,60.842,60.283,59.72,59.157,58.591,58.051,57.694,57.337,56.979,56.62,56.259,55.9,55.539,55.177,54.814,54.452,54.086,53.717,53.344,52.968,52.588,52.206,51.82,51.431,51.039,50.644,50.246,49.846,49.442,49.036,48.627,48.216,47.802,47.386,46.968,46.548,46.125,45.701
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.443,57.932,59.482,61.063,62.667,64.264,65.651,66.666,67.527,68.178,68.57,68.733,68.499,68.583,69.079,69.367,69.391,69.676,69.586,69.752,70.184,70.376,70.433,70.959,71.188,71.521,71.639,72.046,72.35,72.732,72.38,72.937,72.624,72.458,71.922,72.097,71.266,70.922,71.097,71.3,71.377,71.938,72.168,72.352,73.035,73.516,74.017,74.703,75.053,75.083,74.718,74.596,74.146,73.798,74.473,74.407,74.28,74.305,74.128,72.835,72.126,69.629,68.972,..
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.286,7.227,7.13,7.022,6.928,6.823,6.71,6.594,6.449,6.276,6.087,5.887,5.678,5.459,5.22,4.975,4.729,4.498,4.334,4.158,3.905,3.814,3.723,3.569,3.333,3.159,3.015,2.927,2.862,2.836,2.825,2.823,2.829,2.802,2.74,2.665,2.569,2.489,2.416,2.375,2.34,2.298,2.215,2.14,2.087,2.065,2.055,2.081,2.137,2.154,2.133,2.101,2.12,2.112,2.12,2.099,2.025,1.932,1.873,1.838,1.814,1.797,1.778,..
Sudan,SDN,Population growth (annual %),SP.POP.GROW,..,2.97026938454193,3.02968927533045,3.04931689621707,3.14910223263789,3.20206449418141,3.05914831424818,3.00976664570999,3.0384792623554,3.02957984670179,3.04505280068195,3.16656551369303,3.27379854127154,3.36259922979227,3.78771106636506,4.13375977795885,4.1253366659246,4.18538999131019,4.26172980866171,4.26696918582142,4.2923865207415,4.28935799737969,4.0773141132874,3.28472761808475,2.27895833492794,1.81665518839006,1.87930569589589,1.71039683271081,1.09766648080682,1.28674952805151,1.78038955394371,1.70566333632953,1.50971890053507,1.74407304866166,2.40893107478887,2.55250639227257,2.42481159995041,2.45109662763757,2.3231892056128,2.38850091216307,2.55963690837227,2.43590785577774,2.28583965848042,2.21912557576201,2.25392586427754,2.42945361033328,2.64703640708656,2.78996436965565,2.76377910390166,2.71626568948597,2.37468258916878,1.9944775499975,2.12762901437903,2.3357525902736,2.77449286124806,3.10751167131043,3.11054531285464,3.25461617065729,3.19148702209797,2.89358996893094,2.75677878454575,2.70104593999388,2.63061426078782,2.6001891699622
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.746,11.232,11.737,12.262,12.808,13.373,13.959,14.567,15.197,15.848,16.523,17.22,17.941,18.548,18.744,18.943,19.143,19.344,19.547,19.752,19.959,20.166,20.376,20.901,21.903,22.937,24.005,25.107,26.244,27.41,28.61,29.84,31.103,32.127,32.179,32.232,32.284,32.337,32.39,32.442,32.495,32.548,32.601,32.654,32.707,32.76,32.813,32.866,32.919,32.993,33.089,33.207,33.346,33.507,33.689,33.894,34.121,34.37,34.642,34.936,35.253,35.593,35.956,36.342
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,89.254,88.768,88.263,87.738,87.192,86.627,86.041,85.433,84.803,84.152,83.477,82.78,82.059,81.452,81.256,81.057,80.857,80.656,80.453,80.248,80.041,79.834,79.624,79.099,78.097,77.063,75.995,74.893,73.756,72.59,71.39,70.16,68.897,67.873,67.821,67.768,67.716,67.663,67.61,67.558,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.007,66.911,66.793,66.654,66.493,66.311,66.106,65.879,65.63,65.358,65.064,64.747,64.407,64.044,63.658
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.603,47.023,47.354,46.189,49.457,46.935,44.626,45.056,45.456,45.147,45.534,49.646,49.925,53.069,53.23,53.377,53.462,53.648,53.44,53.559,53.934,54.078,54.321,47.45,46.22,46.458,51.481,43.441,35.923,49.337,49.732,50.213,45.891,46.575,56.644,51.991,52.276,52.833,48.81,57.015,58.319,58.562,58.976,58.2,56.773,57.279,60.281,61.256,61.206,62.644,63.016,63.246,63.792,63.678,64.269,64.659,64.78,65.445,65.681,65.876,65.614,65.267,65.578,..
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.647,6.628,6.692,6.75,6.803,6.849,6.902,6.941,6.971,7.002,7.027,7.059,7.012,6.96,6.954,6.933,6.903,6.871,6.837,6.779,6.728,6.679,6.64,6.597,6.547,6.487,6.425,6.355,6.282,6.231,6.168,6.116,6.053,5.961,5.874,5.788,5.707,5.596,5.504,5.447,5.38,5.327,5.248,5.172,5.094,5.039,5.044,5.065,5.074,5.05,5.017,4.96,4.895,4.903,4.912,4.898,4.829,4.761,4.681,4.617,4.542,4.457,4.384,..
Suriname,SUR,Population growth (annual %),SP.POP.GROW,..,3.50460948246629,3.64607899938113,3.75829386058939,3.59475731727,3.41551548480146,3.39065350157527,3.39738073161687,3.3898835493268,3.36091244233168,3.29110844104432,3.13727241607188,1.3939723286504,-0.301816670298204,-0.45824193482519,-0.605603282778999,-0.743827082387346,-0.882797740357815,-1.02255041392207,-1.19145772216139,-0.598029089569429,0.198942501474437,0.379474847490175,0.560595735063452,0.841970996171482,1.18319670562472,1.3343913482526,1.13908425776408,1.31965880347574,1.53513383025808,1.07074810382247,0.778296680225423,0.847399810778334,0.677996078537718,0.983135952716849,1.84480249192521,2.12776891692143,2.01920275919666,1.93788071608826,1.86852349004705,1.79897337334452,1.73764088610001,1.68294819033744,1.62373520363101,1.33920010200757,1.10013653489516,1.11786170080844,1.12823575341268,1.12857216018121,1.12653378438719,1.1220419963936,1.10470189002797,1.07453632709163,1.04024081216499,1.0118034959337,1.01174763212586,1.03343565089089,1.04465232671753,1.04227397350428,1.10317898471941,1.12046732560236,0.970459647008266,0.821271446595146,0.837207897304605
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.26,47.297,47.335,47.372,47.341,47.109,46.877,46.644,46.412,46.18,45.948,45.716,46.76,49.087,51.421,53.749,56.064,58.346,60.597,62.803,64.96,65.035,65.11,65.184,65.259,65.334,65.408,65.483,65.557,65.632,65.706,65.78,65.854,65.928,66.002,66.076,66.15,66.223,66.297,66.371,66.444,66.517,66.591,66.664,66.737,66.682,66.615,66.547,66.479,66.412,66.344,66.276,66.208,66.14,66.089,66.056,66.04,66.041,66.06,66.095,66.149,66.219,66.307,66.411
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,52.74,52.703,52.665,52.628,52.659,52.891,53.123,53.356,53.588,53.82,54.052,54.284,53.24,50.913,48.579,46.251,43.936,41.654,39.403,37.197,35.04,34.965,34.89,34.816,34.741,34.666,34.592,34.517,34.443,34.368,34.294,34.22,34.146,34.072,33.998,33.924,33.85,33.777,33.703,33.629,33.556,33.483,33.409,33.336,33.263,33.318,33.385,33.453,33.521,33.588,33.656,33.724,33.792,33.86,33.911,33.944,33.96,33.959,33.94,33.905,33.851,33.781,33.693,33.589
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.102,57.767,58.474,59.039,59.625,59.485,59.691,59.905,60.062,60.224,60.402,60.392,60.507,60.697,60.841,61.049,61.25,61.453,61.684,61.878,62.034,62.251,62.455,62.593,62.872,63.058,62.96,63.186,63.437,64.01,64.23,64.453,64.65,64.98,65.272,65.337,65.668,65.697,65.594,65.443,65.508,65.482,65.531,65.596,66.416,67.002,67.571,68.204,68.816,69.505,69.894,69.914,69.764,69.682,69.782,70.8,71.592,72.417,72.553,72.242,72.561,70.274,70.289,..
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.608,6.594,6.558,6.497,6.412,6.304,6.182,6.053,5.922,5.79,5.653,5.504,5.336,5.148,4.945,4.734,4.526,4.332,4.161,4.015,3.895,3.798,3.715,3.64,3.57,3.505,3.445,3.391,3.345,3.304,3.267,3.231,3.195,3.156,3.115,3.072,3.03,2.99,2.955,2.923,2.895,2.868,2.84,2.811,2.781,2.749,2.717,2.687,2.659,2.633,2.61,2.587,2.565,2.543,2.519,2.494,2.469,2.443,2.418,2.394,2.371,2.348,2.322,..
Eswatini,SWZ,Population growth (annual %),SP.POP.GROW,..,2.26530955017342,2.26859447687003,2.31519640844347,2.40741623322174,2.55240445918997,2.67909689059928,2.66608575923119,2.58685695326533,2.58145052904383,2.63080655133215,2.68412086809882,2.73188249715004,2.77517862495308,2.86210748718666,2.97006671323142,3.07698150351969,3.16026243147549,3.24871390723701,3.31015092291535,3.30738205289684,2.90543612454621,2.91533293128106,3.26647870987893,3.27128046231584,3.63843067580203,3.87469501655736,3.83155896580793,4.60643292677067,3.89067490400346,3.3407413815376,4.09537405845672,3.90742851310281,3.011593411951,0.0299917996698603,-0.0171969947626994,2.07712069261552,1.74588934803509,1.44539395083494,1.30585667693013,1.18369298761011,1.05218810260185,0.899822293950695,0.757301427499704,0.655855489540335,0.572780084427945,0.544190295359054,0.580366640025196,0.539314000922246,0.459182518639854,0.458720162719754,0.494357533893043,0.547904556093655,0.616659419518733,0.672496411974745,0.7143137221497,0.754508380699921,0.773005801268303,0.781899444165432,0.788402227821078,0.939644435809807,0.9790522575795,0.785236419347899,0.758721181538574
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,3.913,4.335,4.8,5.312,5.876,6.494,7.157,7.729,8.344,9.001,9.705,10.458,11.264,12.12,13.033,14.004,15.037,15.474,15.803,16.137,16.478,16.824,17.176,17.533,17.897,18.266,18.641,19.022,19.41,19.803,20.202,20.607,21.018,21.434,21.857,22.286,22.722,23.081,22.949,22.817,22.686,22.555,22.425,22.296,22.166,22.038,21.91,21.829,22.045,22.262,22.48,22.7,22.849,22.999,23.149,23.3,23.459,23.625,23.799,23.981,24.171,24.369,24.576,24.79
Eswatini,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,96.087,95.665,95.2,94.688,94.124,93.506,92.843,92.271,91.656,90.999,90.295,89.542,88.736,87.88,86.967,85.996,84.963,84.526,84.197,83.863,83.522,83.176,82.824,82.467,82.103,81.734,81.359,80.978,80.59,80.197,79.798,79.393,78.982,78.566,78.143,77.714,77.278,76.919,77.051,77.183,77.314,77.445,77.575,77.704,77.834,77.962,78.09,78.171,77.955,77.738,77.52,77.3,77.151,77.001,76.851,76.7,76.541,76.375,76.201,76.019,75.829,75.631,75.424,75.21
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.813,46.191,46.614,46.854,47.335,47.907,48.56,49.128,49.748,50.318,50.804,51.31,51.821,52.468,53.086,53.824,54.658,55.598,56.477,57.268,57.846,58.392,59.02,58.172,59.999,60.785,61.438,62.042,62.673,62.927,63.072,62.685,61.735,60.233,58.268,56.148,53.873,52.044,50.333,48.733,47.256,45.975,44.486,43.349,42.538,42.125,43.12,43.641,44.175,44.639,46.619,48.195,49.835,51.486,53.05,55.019,56.659,57.895,59.411,60.549,59.692,57.066,56.36,..
Eswatini,SWZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.752,6.774,6.794,6.855,6.819,6.821,6.815,6.751,6.757,6.758,6.757,6.762,6.719,6.682,6.752,6.75,6.743,6.695,6.643,6.584,6.543,6.472,6.404,6.334,6.253,6.17,5.998,5.816,5.612,5.414,5.25,5.097,4.949,4.774,4.623,4.487,4.347,4.207,4.098,4.066,3.996,3.9,3.805,3.757,3.731,3.682,3.617,3.564,3.536,3.473,3.356,3.299,3.255,3.226,3.174,3.117,3.068,3.015,2.962,2.921,2.89,2.839,2.785,..
Sweden,SWE,Population growth (annual %),SP.POP.GROW,..,0.471081377263699,0.55153490392046,0.563633784442054,0.747117164606475,0.941845548835765,0.951566377508855,0.767228099090544,0.561996748688562,0.702745811085643,0.933484921810651,0.688095590706231,0.295500378583874,0.172364079652845,0.290164816134143,0.3972757346008,0.363686099368844,0.355157699857837,0.291145575708214,0.21822324745441,0.202996791804766,0.119920399357645,0.0571917222643352,0.0452736046530332,0.0908696147250346,0.165170618633822,0.23256888459452,0.333678891427395,0.459598369773659,0.66718292068369,0.772602675661167,0.681643117607529,0.586529928761034,0.580838814302139,0.710705461619655,0.524703941553734,0.159147080582875,0.0572622034229794,0.0555121222123307,0.0779271508703018,0.160575484575313,0.268470527954234,0.325438067703728,0.372092942799084,0.393298991357658,0.399942762807279,0.562483906481893,0.741552514625445,0.779033290770134,0.851904412936677,0.852524628765313,0.755150133665177,0.739763272434863,0.847348652246305,0.992219728591882,1.05745468551674,1.25645398510305,1.34744505956262,1.16164515996039,1.01372226345511,0.722703912882934,0.600591532839468,0.68058286829853,0.472717863265105
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.49,73.295,74.271,75.223,76.153,77.056,77.914,78.727,79.519,80.287,81.034,81.563,81.886,82.203,82.517,82.73,82.802,82.873,82.944,83.016,83.087,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.204,83.361,83.516,83.671,83.824,83.914,83.942,83.97,83.998,84.026,84.071,84.133,84.196,84.258,84.319,84.43,84.588,84.746,84.902,85.056,85.297,85.62,85.936,86.247,86.553,86.852,87.146,87.431,87.708,87.977,88.238,88.492,88.738
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,27.51,26.705,25.729,24.777,23.847,22.944,22.086,21.273,20.481,19.713,18.966,18.437,18.114,17.797,17.483,17.27,17.198,17.127,17.056,16.984,16.913,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.796,16.639,16.484,16.329,16.176,16.086,16.058,16.03,16.002,15.974,15.929,15.867,15.804,15.742,15.681,15.57,15.412,15.254,15.098,14.944,14.703,14.38,14.064,13.753,13.447,13.148,12.854,12.569,12.292,12.023,11.762,11.508,11.262
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0056097560976,73.4743902439024,73.3504878048781,73.5553658536585,73.7331707317073,73.8617073170732,74.0785365853659,74.1224390243903,73.9729268292683,74.0848780487805,74.6492682926829,74.6239024390244,74.7180487804878,74.8673170731707,74.9804878048781,74.9846341463415,74.9692682926829,75.379756097561,75.4690243902439,75.5241463414634,75.7409756097561,76.0260975609756,76.3273170731707,76.5517073170732,76.8158536585366,76.6678048780488,76.9312195121951,77.0921951219512,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.109756097561,..
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.17,2.21,2.25,2.33,2.47,2.39,2.37,2.28,2.07,1.93,1.92,1.96,1.91,1.87,1.87,1.77,1.68,1.64,1.6,1.66,1.68,1.63,1.62,1.61,1.66,1.74,1.8,1.84,1.96,2.01,2.13,2.11,2.09,1.99,1.88,1.73,1.6,1.52,1.5,1.5,1.54,1.57,1.65,1.71,1.75,1.77,1.85,1.88,1.91,1.94,1.98,1.9,1.91,1.89,1.88,1.85,1.85,1.78,1.76,1.71,1.67,1.67,1.52,..
